time,target_N,target_E,target_alt,target_vN,target_vE,x0_phi,x1_theta,x2_psi,x3_p,x4_q,x5_r,x6_pN,x7_pE,x8_pD,x9_vN,x10_vE,x11_vD,x12_M1,x13_M2,x14_M3,x15_M4,vN_cmd,vE_cmd,vH_cmd
1.06,49.9888,1.05992,0,-0.0211984,0.999775,0.141914,-0.3736,-0.020318,-0.0631701,-0.0155817,0.030136,0.804335,0.325592,-0.946462,2.47044,0.984121,-1.64677,0.570732,0.567752,0.566024,0.568917,-0.0811108,0.996705,0
1.07,49.9886,1.06992,0,-0.0213983,0.999771,0.141174,-0.373797,-0.0200212,-0.0678917,-0.00776058,0.0305436,0.829039,0.335433,-0.96293,2.51344,0.999955,-1.65752,0.570671,0.567771,0.566083,0.5689,-0.0813101,0.996689,0
1.08,49.9883,1.07991,0,-0.0215983,0.999767,0.140381,-0.373916,-0.0197081,-0.072501,-0.000149096,0.0309341,0.854174,0.345433,-0.979505,2.55646,1.01571,-1.66827,0.570608,0.567789,0.566144,0.568883,-0.0815095,0.996673,0
1.09,49.9881,1.08991,0,-0.0217983,0.999762,0.139536,-0.373961,-0.0193793,-0.0769953,0.00725059,0.0313081,0.879738,0.35559,-0.996188,2.59949,1.03139,-1.67903,0.570545,0.567808,0.566205,0.568867,-0.0817088,0.996656,0
1.1,49.9879,1.09991,0,-0.0219982,0.999758,0.13864,-0.373933,-0.0190354,-0.0813723,0.0144364,0.0316642,0.905733,0.365904,-1.01298,2.64252,1.04699,-1.6898,0.570481,0.567827,0.566267,0.56885,-0.0819081,0.99664,0
1.11,49.9877,1.10991,0,-0.0221982,0.999754,0.137696,-0.373834,-0.0186771,-0.0856295,0.0214068,0.0320026,0.932158,0.376374,-1.02988,2.68555,1.06249,-1.70059,0.570417,0.567845,0.56633,0.568833,-0.0821074,0.996623,0
1.12,49.9875,1.11991,0,-0.0223981,0.999749,0.136704,-0.373666,-0.018305,-0.089765,0.0281605,0.0323228,0.959014,0.386999,-1.04688,2.72857,1.0779,-1.71139,0.570352,0.567863,0.566393,0.568817,-0.0823068,0.996607,0
1.13,49.9872,1.1299,0,-0.0225981,0.999745,0.135665,-0.373431,-0.0179198,-0.0937769,0.0346963,0.0326234,0.986299,0.397778,-1.064,2.77156,1.09321,-1.72221,0.570286,0.567881,0.566456,0.568801,-0.0825061,0.996591,0
1.14,49.987,1.1399,0,-0.022798,0.99974,0.134582,-0.373131,-0.0175223,-0.0976635,0.0410136,0.0329055,1.01401,0.40871,-1.08122,2.81453,1.10842,-1.73306,0.57022,0.567899,0.56652,0.568785,-0.0827054,0.996574,0
1.15,49.9868,1.1499,0,-0.0229979,0.999736,0.133457,-0.372769,-0.017113,-0.101423,0.0471116,0.0331677,1.04216,0.419794,-1.09855,2.85746,1.12352,-1.74394,0.570154,0.567917,0.566584,0.568769,-0.0829047,0.996557,0
1.16,49.9865,1.15989,0,-0.0231979,0.999731,0.132289,-0.372346,-0.0166927,-0.105054,0.0529899,0.03341,1.07073,0.431029,-1.11599,2.90035,1.1385,-1.75485,0.570087,0.567935,0.566649,0.568754,-0.083104,0.996541,0
1.17,49.9863,1.16989,0,-0.0233978,0.999726,0.131082,-0.371865,-0.0162622,-0.108556,0.0586487,0.033633,1.09974,0.442414,-1.13354,2.9432,1.15336,-1.7658,0.570021,0.567952,0.566713,0.568739,-0.0833033,0.996524,0
1.18,49.9861,1.17989,0,-0.0235978,0.999722,0.129837,-0.371327,-0.015822,-0.111928,0.0640878,0.0338358,1.12917,0.453948,-1.15119,2.98599,1.16811,-1.77678,0.569954,0.56797,0.566778,0.568723,-0.0835026,0.996508,0
1.19,49.9858,1.18989,0,-0.0237977,0.999717,0.128554,-0.370736,-0.0153729,-0.115168,0.0693077,0.0340176,1.15903,0.465629,-1.16896,3.02872,1.18272,-1.78781,0.569887,0.567987,0.566843,0.568709,-0.0837019,0.996491,0
1.2,49.9856,1.19988,0,-0.0239977,0.999712,0.127237,-0.370092,-0.0149156,-0.118277,0.0743089,0.0341793,1.18932,0.477456,-1.18684,3.07138,1.19721,-1.79888,0.56982,0.568003,0.566907,0.568694,-0.0839012,0.996474,0
1.21,49.9854,1.20988,0,-0.0241976,0.999707,0.125886,-0.369398,-0.0144508,-0.121252,0.0790924,0.0343205,1.22003,0.489428,-1.20483,3.11397,1.21156,-1.80999,0.569753,0.56802,0.566972,0.56868,-0.0841005,0.996457,0
1.22,49.9851,1.21988,0,-0.0243976,0.999702,0.124503,-0.368657,-0.0139792,-0.124095,0.0836591,0.0344415,1.25117,0.501544,-1.22293,3.15648,1.22578,-1.82115,0.569687,0.568036,0.567036,0.568666,-0.0842998,0.99644,0
1.23,49.9849,1.22987,0,-0.0245975,0.999697,0.12309,-0.367869,-0.0135014,-0.126805,0.0880102,0.0345418,1.28274,0.513802,-1.24114,3.19891,1.23985,-1.83236,0.569621,0.568052,0.5671,0.568652,-0.0844991,0.996424,0
1.24,49.9846,1.23987,0,-0.0247974,0.999692,0.121648,-0.367038,-0.0130183,-0.129382,0.0921471,0.0346211,1.31472,0.5262,-1.25946,3.24126,1.25378,-1.84363,0.569555,0.568068,0.567164,0.568638,-0.0846984,0.996407,0
1.25,49.9844,1.24987,0,-0.0249974,0.999687,0.120179,-0.366166,-0.0125303,-0.131825,0.0960716,0.0346796,1.34714,0.538738,-1.2779,3.28351,1.26756,-1.85495,0.569489,0.568084,0.567228,0.568625,-0.0848977,0.99639,0
1.26,49.9841,1.25987,0,-0.0251973,0.999682,0.118685,-0.365253,-0.0120382,-0.134136,0.0997851,0.0347177,1.37997,0.551413,-1.29645,3.32566,1.28119,-1.86632,0.569424,0.568099,0.56729,0.568612,-0.0850969,0.996373,0
1.27,49.9839,1.26986,0,-0.0253972,0.999677,0.117167,-0.364304,-0.0115426,-0.136314,0.10329,0.0347356,1.41323,0.564225,-1.31511,3.36771,1.29467,-1.87776,0.569359,0.568114,0.567353,0.568599,-0.0852962,0.996356,0
1.28,49.9836,1.27986,0,-0.0255972,0.999672,0.115626,-0.363318,-0.0110442,-0.138361,0.106588,0.0347334,1.44691,0.577172,-1.33389,3.40966,1.308,-1.88925,0.569295,0.568128,0.567415,0.568587,-0.0854955,0.996339,0
1.29,49.9834,1.28986,0,-0.0257971,0.999667,0.114064,-0.3623,-0.0105435,-0.140276,0.109681,0.034711,1.481,0.590252,-1.35278,3.4515,1.32116,-1.9008,0.569232,0.568143,0.567476,0.568574,-0.0856947,0.996321,0
1.3,49.9831,1.29985,0,-0.025997,0.999662,0.112484,-0.36125,-0.0100412,-0.14206,0.112572,0.0346684,1.51552,0.603464,-1.37179,3.49322,1.33416,-1.91242,0.569169,0.568157,0.567537,0.568563,-0.085894,0.996304,0
1.31,49.9828,1.30985,0,-0.026197,0.999657,0.110885,-0.36017,-0.00953788,-0.143715,0.115264,0.0346056,1.55045,0.616805,-1.39092,3.53483,1.347,-1.9241,0.569107,0.56817,0.567597,0.568551,-0.0860933,0.996287,0
1.32,49.9826,1.31985,0,-0.0263969,0.999652,0.10927,-0.359063,-0.00903407,-0.14524,0.117759,0.0345227,1.5858,0.630275,-1.41016,3.57632,1.35967,-1.93584,0.569045,0.568184,0.567656,0.56854,-0.0862925,0.99627,0
1.33,49.9823,1.32984,0,-0.0265968,0.999646,0.107641,-0.35793,-0.00853036,-0.146639,0.12006,0.0344199,1.62156,0.643872,-1.42952,3.61769,1.37218,-1.94765,0.568985,0.568197,0.567715,0.568529,-0.0864918,0.996253,0
1.34,49.982,1.33984,0,-0.0267968,0.999641,0.105998,-0.356773,-0.00802728,-0.14791,0.12217,0.0342978,1.65774,0.657594,-1.44899,3.65893,1.38452,-1.95953,0.568925,0.56821,0.567773,0.568518,-0.086691,0.996235,0
1.35,49.9818,1.34983,0,-0.0269967,0.999636,0.104344,-0.355594,-0.00752537,-0.149057,0.124092,0.0341566,1.69433,0.671439,-1.46859,3.70004,1.39668,-1.97147,0.568866,0.568222,0.567829,0.568508,-0.0868903,0.996218,0
1.36,49.9815,1.35983,0,-0.0271966,0.99963,0.102679,-0.354396,-0.00702512,-0.150081,0.125829,0.0339972,1.73133,0.685406,-1.4883,3.74103,1.40867,-1.98348,0.568808,0.568234,0.567885,0.568497,-0.0870895,0.996201,0
1.37,49.9812,1.36983,0,-0.0273965,0.999625,0.101006,-0.353179,-0.00652701,-0.150983,0.127385,0.033819,1.76874,0.699493,-1.50814,3.78188,1.42049,-1.99556,0.568751,0.568246,0.56794,0.568488,-0.0872887,0.996183,0
1.38,49.981,1.37982,0,-0.0275965,0.999619,0.0993244,-0.351946,-0.00603151,-0.151764,0.128763,0.0336229,1.80656,0.713697,-1.52809,3.8226,1.43214,-2.0077,0.568695,0.568257,0.567994,0.568478,-0.087488,0.996166,0
1.39,49.9807,1.38982,0,-0.0277964,0.999614,0.097637,-0.350698,-0.00553907,-0.152426,0.129966,0.0334089,1.84478,0.728019,-1.54817,3.86318,1.4436,-2.01992,0.568641,0.568268,0.568047,0.568469,-0.0876872,0.996148,0
1.4,49.9804,1.39982,0,-0.0279963,0.999608,0.0959447,-0.349437,-0.00505012,-0.152972,0.130998,0.0331778,1.88341,0.742455,-1.56837,3.90362,1.45489,-2.0322,0.568587,0.568279,0.568099,0.56846,-0.0878864,0.996131,0
1.41,49.9801,1.40981,0,-0.0281962,0.999602,0.0942489,-0.348165,-0.00456506,-0.153404,0.131863,0.0329293,1.92245,0.757004,-1.58869,3.94392,1.466,-2.04455,0.568534,0.568289,0.56815,0.568451,-0.0880857,0.996113,0
1.42,49.9798,1.41981,0,-0.0283961,0.999597,0.0925509,-0.346883,-0.00408429,-0.153722,0.132564,0.0326645,1.96189,0.771664,-1.60914,3.98409,1.47693,-2.05697,0.568482,0.5683,0.5682,0.568443,-0.0882849,0.996095,0
1.43,49.9796,1.4298,0,-0.0285961,0.999591,0.0908518,-0.345593,-0.00360817,-0.153929,0.133106,0.032383,2.00173,0.786433,-1.62971,4.02411,1.48768,-2.06946,0.568432,0.568309,0.568249,0.568435,-0.0884841,0.996078,0
1.44,49.9793,1.4398,0,-0.028796,0.999585,0.0891529,-0.344297,-0.00313706,-0.154028,0.133491,0.0320849,2.04197,0.80131,-1.6504,4.06399,1.49825,-2.08202,0.568383,0.568319,0.568297,0.568427,-0.0886833,0.99606,0
1.45,49.979,1.4498,0,-0.0289959,0.99958,0.0874554,-0.342996,-0.00267129,-0.15402,0.133725,0.0317712,2.08261,0.816292,-1.67122,4.10373,1.50865,-2.09465,0.568334,0.568328,0.568343,0.56842,-0.0888825,0.996042,0
1.46,49.9787,1.45979,0,-0.0291958,0.999574,0.0857605,-0.341692,-0.00221119,-0.153908,0.133811,0.0314417,2.12365,0.831379,-1.69217,4.14332,1.51885,-2.10735,0.568288,0.568337,0.568388,0.568412,-0.0890817,0.996024,0
1.47,49.9784,1.46979,0,-0.0293957,0.999568,0.0840692,-0.340385,-0.00175706,-0.153694,0.133753,0.0310983,2.16508,0.846567,-1.71324,4.18277,1.52888,-2.12011,0.568242,0.568345,0.568433,0.568406,-0.0892809,0.996006,0
1.48,49.9781,1.47978,0,-0.0295956,0.999562,0.0823828,-0.339079,-0.00130917,-0.15338,0.133554,0.0307405,2.20691,0.861856,-1.73444,4.22208,1.53873,-2.13294,0.568197,0.568353,0.568476,0.568399,-0.0894801,0.995989,0
1.49,49.9778,1.48978,0,-0.0297956,0.999556,0.0807021,-0.337773,-0.000867772,-0.152969,0.13322,0.0303685,2.24913,0.877244,-1.75577,4.26124,1.5484,-2.14584,0.568149,0.568355,0.568512,0.568387,-0.0896793,0.995971,0
1.5,49.9775,1.49977,0,-0.0299955,0.99955,0.0790284,-0.33647,-0.00043312,-0.152464,0.132754,0.0299836,2.29174,0.892728,-1.77723,4.30026,1.55789,-2.1588,0.567293,0.567549,0.567739,0.567567,-0.0898785,0.995953,0
1.51,49.9772,1.50977,0,-0.0301954,0.999544,0.0773626,-0.33517,-5.4338e-06,-0.151866,0.132161,0.0295858,2.33475,0.908306,-1.79882,4.33908,1.56718,-2.17167,0.565915,0.566219,0.566441,0.566224,-0.0900777,0.995935,0
1.52,49.9769,1.51976,0,-0.0303953,0.999538,0.0757056,-0.333875,0.00041508,-0.151179,0.131444,0.0291751,2.37814,0.923978,-1.82053,4.37766,1.57627,-2.18434,0.564203,0.564553,0.564806,0.564545,-0.0902769,0.995917,0
1.53,49.9766,1.52976,0,-0.0305952,0.999532,0.0740584,-0.332586,0.000828224,-0.150405,0.130607,0.0287529,2.42191,0.939741,-1.84238,4.41599,1.58516,-2.19675,0.56228,0.562675,0.562958,0.562656,-0.0904761,0.995899,0
1.54,49.9763,1.53975,0,-0.0307951,0.999526,0.0724219,-0.331305,0.00123383,-0.149546,0.129656,0.0283195,2.46607,0.955593,-1.86434,4.45404,1.59384,-2.20886,0.56023,0.560667,0.56098,0.560637,-0.0906752,0.995881,0
1.55,49.976,1.54975,0,-0.030995,0.99952,0.070797,-0.330032,0.00163174,-0.148605,0.128594,0.0278755,2.51061,0.971531,-1.88643,4.49183,1.60232,-2.22063,0.558107,0.558585,0.558926,0.558545,-0.0908744,0.995862,0
1.56,49.9757,1.55975,0,-0.0311949,0.999513,0.0691846,-0.32877,0.00202181,-0.147585,0.127425,0.0274206,2.55553,0.987554,-1.90864,4.52933,1.61059,-2.23205,0.555946,0.556464,0.556833,0.556414,-0.0910736,0.995844,0
1.57,49.9754,1.56974,0,-0.0313948,0.999507,0.0675853,-0.327517,0.00240392,-0.146488,0.126154,0.0269558,2.60083,1.00366,-1.93096,4.56656,1.61866,-2.24311,0.553772,0.554328,0.554724,0.554268,-0.0912728,0.995826,0
1.58,49.975,1.57974,0,-0.0315947,0.999501,0.0660002,-0.326277,0.00277794,-0.145316,0.124785,0.026481,2.64649,1.01985,-1.95339,4.60351,1.62652,-2.25381,0.551599,0.552192,0.552614,0.552124,-0.0914719,0.995808,0
1.59,49.9747,1.58973,0,-0.0317946,0.999494,0.0644297,-0.325049,0.00314377,-0.144072,0.123321,0.0259966,2.69253,1.03611,-1.97593,4.64018,1.63419,-2.26415,0.54944,0.550067,0.550513,0.549991,-0.0916711,0.995789,0
1.6,49.9744,1.59973,0,-0.0319945,0.999488,0.0628748,-0.323835,0.00350132,-0.142759,0.121768,0.0255033,2.73893,1.05245,-1.99857,4.67658,1.64166,-2.27413,0.547299,0.54796,0.54843,0.547876,-0.0918702,0.995771,0
1.61,49.9741,1.60972,0,-0.0321944,0.999482,0.0613361,-0.322636,0.00385051,-0.141379,0.120129,0.0250021,2.78569,1.06887,-2.02131,4.71271,1.64894,-2.28375,0.545181,0.545874,0.546367,0.545783,-0.0920694,0.995753,0
1.62,49.9738,1.61971,0,-0.0323943,0.999475,0.0598143,-0.321452,0.00419128,-0.139935,0.118408,0.0244936,2.83282,1.08536,-2.04415,4.74857,1.65603,-2.29301,0.54309,0.543813,0.544328,0.543715,-0.0922685,0.995734,0
1.63,49.9734,1.62971,0,-0.0325942,0.999469,0.05831,-0.320285,0.00452358,-0.138429,0.11661,0.0239782,2.88031,1.10192,-2.06708,4.78417,1.66294,-2.30191,0.541027,0.541778,0.542314,0.541674,-0.0924677,0.995716,0
1.64,49.9731,1.6397,0,-0.0327941,0.999462,0.0568237,-0.319135,0.00484738,-0.136865,0.114738,0.023456,2.92815,1.11855,-2.0901,4.81952,1.66966,-2.31047,0.538992,0.53977,0.540327,0.539662,-0.0926668,0.995697,0
1.65,49.9728,1.6497,0,-0.032994,0.999456,0.0553562,-0.318003,0.00516264,-0.135243,0.112797,0.0229271,2.97634,1.13525,-2.1132,4.85462,1.6762,-2.31868,0.536987,0.537791,0.538367,0.537677,-0.092866,0.995679,0
1.66,49.9724,1.65969,0,-0.0331939,0.999449,0.0539078,-0.316889,0.00546935,-0.133568,0.11079,0.0223926,3.02489,1.15201,-2.13639,4.88947,1.68256,-2.32654,0.535012,0.53584,0.536434,0.535722,-0.0930651,0.99566,0
1.67,49.9721,1.66969,0,-0.0333937,0.999442,0.0524792,-0.315795,0.00576749,-0.131842,0.108721,0.0218522,3.07378,1.16883,-2.15966,4.92407,1.68875,-2.33407,0.533067,0.533917,0.534529,0.533796,-0.0932642,0.995641,0
1.68,49.9718,1.67968,0,-0.0335936,0.999436,0.0510709,-0.314721,0.00605706,-0.130067,0.106596,0.0213065,3.12302,1.18572,-2.183,4.95844,1.69476,-2.34127,0.531152,0.532023,0.532652,0.531898,-0.0934633,0.995623,0
1.69,49.9714,1.68968,0,-0.0337935,0.999429,0.0496832,-0.313667,0.00633806,-0.128246,0.104416,0.0207566,3.17261,1.20267,-2.20641,4.99258,1.70061,-2.34813,0.529267,0.530157,0.530802,0.53003,-0.0936625,0.995604,0
1.7,49.9711,1.69967,0,-0.0339934,0.999422,0.0483167,-0.312634,0.00661052,-0.126381,0.102186,0.0202024,3.22253,1.21967,-2.22989,5.02649,1.7063,-2.35467,0.527412,0.52832,0.528979,0.52819,-0.0938616,0.995585,0
1.71,49.9708,1.70966,0,-0.0341933,0.999415,0.0469717,-0.311623,0.00687446,-0.124475,0.0999106,0.0196444,3.2728,1.23674,-2.25344,5.06017,1.71182,-2.36089,0.525586,0.52651,0.527184,0.526379,-0.0940607,0.995566,0
1.72,49.9704,1.71966,0,-0.0343932,0.999408,0.0456487,-0.310635,0.0071299,-0.122531,0.0975924,0.0190833,3.3234,1.25386,-2.27705,5.09364,1.71719,-2.36679,0.52379,0.524729,0.525415,0.524596,-0.0942598,0.995548,0
1.73,49.9701,1.72965,0,-0.0345931,0.999402,0.0443478,-0.309668,0.00737689,-0.120551,0.0952352,0.0185191,3.37434,1.27103,-2.30071,5.12689,1.7224,-2.37238,0.522022,0.522975,0.523673,0.522841,-0.0944589,0.995529,0
1.74,49.9697,1.73965,0,-0.0347929,0.999395,0.0430696,-0.308725,0.00761547,-0.118538,0.092843,0.0179521,3.42561,1.28825,-2.32444,5.15993,1.72746,-2.37766,0.520284,0.521249,0.521958,0.521114,-0.094658,0.99551,0
1.75,49.9694,1.74964,0,-0.0349928,0.999388,0.0418143,-0.307805,0.00784568,-0.116494,0.0904189,0.0173831,3.47721,1.30553,-2.34821,5.19276,1.73237,-2.38264,0.518573,0.51955,0.520269,0.519414,-0.0948571,0.995491,0
1.76,49.969,1.75963,0,-0.0351927,0.999381,0.0405821,-0.306909,0.00806758,-0.114422,0.0879665,0.0168122,3.52913,1.32285,-2.37204,5.2254,1.73714,-2.38731,0.516892,0.517878,0.518607,0.517742,-0.0950562,0.995472,0
1.77,49.9687,1.76963,0,-0.0353926,0.999373,0.0393734,-0.306037,0.00828124,-0.112324,0.0854893,0.0162401,3.58139,1.34022,-2.39591,5.25784,1.74177,-2.39169,0.515238,0.516233,0.51697,0.516097,-0.0952553,0.995453,0
1.78,49.9683,1.77962,0,-0.0355924,0.999366,0.0381882,-0.305189,0.00848671,-0.110203,0.0829905,0.0156672,3.63397,1.35764,-2.41983,5.29009,1.74626,-2.39578,0.513612,0.514614,0.515359,0.514479,-0.0954544,0.995434,0
1.79,49.968,1.78962,0,-0.0357923,0.999359,0.0370269,-0.304366,0.00868408,-0.10806,0.0804734,0.0150935,3.68687,1.3751,-2.44379,5.32216,1.75061,-2.39957,0.512014,0.513021,0.513773,0.512888,-0.0956535,0.995415,0
1.8,49.9676,1.79961,0,-0.0359922,0.999352,0.0358896,-0.303567,0.0088734,-0.1059,0.0779412,0.0145192,3.74009,1.39261,-2.46778,5.35404,1.75483,-2.40309,0.510443,0.511455,0.512213,0.511323,-0.0958526,0.995396,0
1.81,49.9672,1.8096,0,-0.036192,0.999345,0.0347763,-0.302794,0.00905476,-0.103723,0.0753971,0.0139452,3.79363,1.41016,-2.49181,5.38575,1.75893,-2.40632,0.508899,0.509915,0.510677,0.509784,-0.0960516,0.995376,0
1.82,49.9669,1.8196,0,-0.0363919,0.999338,0.0336874,-0.302045,0.00922823,-0.101532,0.0728439,0.0133715,3.84749,1.42775,-2.51588,5.41728,1.7629,-2.40927,0.507382,0.5084,0.509167,0.508271,-0.0962507,0.995357,0
1.83,49.9665,1.82959,0,-0.0365918,0.99933,0.0326228,-0.301322,0.00939391,-0.0993293,0.0702849,0.0127988,3.90166,1.44537,-2.53997,5.44865,1.76674,-2.41196,0.505891,0.50691,0.507681,0.506783,-0.0964498,0.995338,0
1.84,49.9661,1.83958,0,-0.0367916,0.999323,0.0315826,-0.300623,0.00955187,-0.0971176,0.0677228,0.0122274,3.95615,1.46304,-2.56409,5.47986,1.77047,-2.41437,0.504427,0.505446,0.506219,0.505321,-0.0966488,0.995319,0
1.85,49.9658,1.84958,0,-0.0369915,0.999316,0.0305669,-0.29995,0.00970221,-0.0948987,0.0651606,0.0116573,4.01094,1.48075,-2.58823,5.5109,1.77409,-2.41652,0.502988,0.504006,0.504781,0.503884,-0.0968479,0.995299,0
1.86,49.9654,1.85957,0,-0.0371914,0.999308,0.0295757,-0.299302,0.00984502,-0.0926749,0.0626009,0.0110883,4.06605,1.49849,-2.6124,5.54179,1.77759,-2.41841,0.501575,0.502591,0.503368,0.502472,-0.097047,0.99528,0
1.87,49.965,1.86956,0,-0.0373912,0.999301,0.0286091,-0.29868,0.00998038,-0.090448,0.0600462,0.0105219,4.12147,1.51626,-2.63658,5.57254,1.78098,-2.42004,0.500188,0.501201,0.501978,0.501084,-0.097246,0.99526,0
1.88,49.9647,1.87955,0,-0.0375911,0.999293,0.0276669,-0.298083,0.0101084,-0.0882206,0.0574992,0.00995737,4.1772,1.53407,-2.66078,5.60313,1.78426,-2.42142,0.498825,0.499835,0.500611,0.499721,-0.0974451,0.995241,0
1.89,49.9643,1.88955,0,-0.037791,0.999286,0.0267493,-0.297511,0.0102292,-0.0859943,0.0549625,0.00939527,4.23323,1.55192,-2.685,5.63359,1.78744,-2.42254,0.497488,0.498493,0.499268,0.498382,-0.0976441,0.995221,0
1.9,49.9639,1.89954,0,-0.0379908,0.999278,0.025856,-0.296964,0.0103428,-0.0837714,0.0524384,0.00883624,4.28956,1.56979,-2.70922,5.66391,1.79052,-2.42342,0.496175,0.497174,0.497947,0.497067,-0.0978432,0.995202,0
1.91,49.9635,1.90953,0,-0.0381907,0.99927,0.0249871,-0.296442,0.0104493,-0.0815537,0.0499293,0.00828044,4.3462,1.5877,-2.73346,5.69409,1.7935,-2.42406,0.494887,0.495879,0.49665,0.495776,-0.0980422,0.995182,0
1.92,49.9631,1.91953,0,-0.0383905,0.999263,0.0241425,-0.295945,0.0105489,-0.0793432,0.0474376,0.007728,4.40314,1.60563,-2.7577,5.72415,1.79639,-2.42446,0.493623,0.494607,0.495375,0.494508,-0.0982412,0.995163,0
1.93,49.9628,1.92952,0,-0.0385904,0.999255,0.023322,-0.295472,0.0106417,-0.0771417,0.0449653,0.00717892,4.46039,1.62359,-2.78194,5.75408,1.79919,-2.42462,0.492383,0.493359,0.494123,0.493263,-0.0984403,0.995143,0
1.94,49.9624,1.93951,0,-0.0387902,0.999247,0.0225255,-0.295025,0.0107277,-0.0749509,0.0425146,0.00663391,4.51793,1.64159,-2.80619,5.78389,1.8019,-2.42455,0.491166,0.492133,0.492893,0.492041,-0.0986393,0.995123,0
1.95,49.962,1.9495,0,-0.0389901,0.99924,0.021753,-0.294601,0.010807,-0.0727727,0.0400874,0.00609323,4.57577,1.65961,-2.83043,5.81359,1.80452,-2.42426,0.489973,0.49093,0.491684,0.490842,-0.0988383,0.995103,0
1.96,49.9616,1.9595,0,-0.0391899,0.999232,0.0210041,-0.294202,0.0108798,-0.0706087,0.0376857,0.0055569,4.6339,1.67765,-2.85468,5.84317,1.80706,-2.42373,0.488802,0.489749,0.490498,0.489665,-0.0990373,0.995084,0
1.97,49.9612,1.96949,0,-0.0393898,0.999224,0.0202788,-0.293826,0.0109461,-0.0684606,0.0353114,0.00502491,4.69233,1.69572,-2.87891,5.87265,1.80951,-2.42299,0.487655,0.48859,0.489333,0.48851,-0.0992363,0.995064,0
1.98,49.9608,1.97948,0,-0.0395896,0.999216,0.0195768,-0.293474,0.011006,-0.06633,0.0329661,0.00449755,4.75106,1.71382,-2.90314,5.90202,1.81189,-2.42203,0.48653,0.487453,0.488189,0.487378,-0.0994354,0.995044,0
1.99,49.9604,1.98947,0,-0.0397894,0.999208,0.018898,-0.293145,0.0110598,-0.0642183,0.0306517,0.0039755,4.81008,1.73194,-2.92736,5.93128,1.8142,-2.42086,0.485427,0.486338,0.487067,0.486267,-0.0996344,0.995024,0
2,49.96,1.99946,0,-0.0399893,0.9992,0.0182421,-0.29284,0.0111073,-0.0621273,0.0283697,0.00345864,4.86939,1.75008,-2.95157,5.96045,1.81643,-2.41948,0.484347,0.485244,0.485966,0.485177,-0.0998334,0.995004,0
2.01,49.9596,2.00946,0,-0.0401891,0.999192,0.0176088,-0.292557,0.0111488,-0.0600583,0.0261217,0.0029471,4.929,1.76824,-2.97577,5.98953,1.81859,-2.41789,0.483288,0.484171,0.484885,0.484109,-0.100032,0.994984,0
2.02,49.9592,2.01945,0,-0.040389,0.999184,0.016998,-0.292296,0.0111844,-0.0580126,0.0239092,0.00244075,4.98889,1.78643,-2.99995,6.01852,1.82069,-2.41609,0.482251,0.48312,0.483824,0.483062,-0.100231,0.994964,0
2.03,49.9588,2.02944,0,-0.0405888,0.999176,0.0164093,-0.292057,0.0112142,-0.0559915,0.0217334,0.00194013,5.04908,1.80463,-3.02411,6.04741,1.82272,-2.4141,0.481235,0.482089,0.482784,0.482036,-0.10043,0.994944,0
2.04,49.9584,2.03943,0,-0.0407886,0.999168,0.0158424,-0.29184,0.0112381,-0.0539965,0.0195959,0.0014454,5.10955,1.82286,-3.04825,6.07623,1.82468,-2.41191,0.48024,0.481079,0.481765,0.48103,-0.100629,0.994924,0
2.05,49.958,2.04942,0,-0.0409885,0.99916,0.0152972,-0.291645,0.0112565,-0.0520287,0.0174976,0.000956695,5.17031,1.84111,-3.07237,6.10496,1.82659,-2.40952,0.479266,0.480089,0.480765,0.480044,-0.100828,0.994904,0
2.06,49.9576,2.05941,0,-0.0411883,0.999151,0.0147732,-0.29147,0.0112692,-0.0500892,0.0154398,0.000474151,5.23136,1.85937,-3.09646,6.13362,1.82844,-2.40695,0.478312,0.479119,0.479784,0.479079,-0.101027,0.994884,0
2.07,49.9572,2.06941,0,-0.0413881,0.999143,0.0142702,-0.291315,0.0112766,-0.0481793,0.0134236,-1.81026e-06,5.2927,1.87766,-3.12053,6.16221,1.83023,-2.40419,0.477378,0.478169,0.478823,0.478133,-0.101226,0.994863,0
2.08,49.9567,2.0794,0,-0.0415879,0.999135,0.0137879,-0.291181,0.0112786,-0.0462999,0.0114499,-0.000471188,5.35432,1.89596,-3.14457,6.19072,1.83197,-2.40124,0.476465,0.477238,0.477882,0.477207,-0.101425,0.994843,0
2.09,49.9563,2.08939,0,-0.0417878,0.999126,0.0133258,-0.291067,0.0112753,-0.0444522,0.0095197,-0.000933982,5.41623,1.91428,-3.16859,6.21917,1.83366,-2.39812,0.475571,0.476327,0.476959,0.4763,-0.101624,0.994823,0
2.1,49.9559,2.09938,0,-0.0419876,0.999118,0.0128837,-0.290971,0.0112669,-0.0426371,0.00763378,-0.00139033,5.47842,1.93262,-3.19257,6.24755,1.8353,-2.39481,0.474697,0.475435,0.476056,0.475413,-0.101823,0.994803,0
